"imun","mun","idmes","mes","asegurados"
"30058","Chicontepec","202002","2020-02",202
"30058","Chicontepec","202003","2020-03",179
"30058","Chicontepec","202004","2020-04",161
"30058","Chicontepec","202005","2020-05",182
"30058","Chicontepec","202006","2020-06",156
"30058","Chicontepec","202007","2020-07",162
"30058","Chicontepec","202008","2020-08",165
"30058","Chicontepec","202009","2020-09",163
"30058","Chicontepec","202010","2020-10",167
"30059","Chinameca","201901","2019-01",1164
"30059","Chinameca","201902","2019-02",1111
"30059","Chinameca","201903","2019-03",1185
"30059","Chinameca","201904","2019-04",1184
"30059","Chinameca","201905","2019-05",1236
"30059","Chinameca","201906","2019-06",1297
"30059","Chinameca","201907","2019-07",1281
"30059","Chinameca","201908","2019-08",1250
"30059","Chinameca","201909","2019-09",1170
"30059","Chinameca","201910","2019-10",1207
"30059","Chinameca","201911","2019-11",1245
"30059","Chinameca","201912","2019-12",1216
"30059","Chinameca","202001","2020-01",1149
"30059","Chinameca","202002","2020-02",1145
"30059","Chinameca","202003","2020-03",1156
"30059","Chinameca","202004","2020-04",1093
"30059","Chinameca","202005","2020-05",1103
"30059","Chinameca","202006","2020-06",1099
"30059","Chinameca","202007","2020-07",1103
"30059","Chinameca","202008","2020-08",1101
"30059","Chinameca","202009","2020-09",1101
"30059","Chinameca","202010","2020-10",1092
"30060","Chinampa de Gorostiza","201901","2019-01",48
"30060","Chinampa de Gorostiza","201902","2019-02",47
"30060","Chinampa de Gorostiza","201903","2019-03",45
"30060","Chinampa de Gorostiza","201904","2019-04",45
"30060","Chinampa de Gorostiza","201905","2019-05",48
"30060","Chinampa de Gorostiza","201906","2019-06",48
"30060","Chinampa de Gorostiza","201907","2019-07",49
"30060","Chinampa de Gorostiza","201908","2019-08",42
"30060","Chinampa de Gorostiza","201909","2019-09",43
"30060","Chinampa de Gorostiza","201910","2019-10",46
"30060","Chinampa de Gorostiza","201911","2019-11",48
"30060","Chinampa de Gorostiza","201912","2019-12",46
"30060","Chinampa de Gorostiza","202001","2020-01",46
"30060","Chinampa de Gorostiza","202002","2020-02",49
"30060","Chinampa de Gorostiza","202003","2020-03",48
"30060","Chinampa de Gorostiza","202004","2020-04",48
"30060","Chinampa de Gorostiza","202005","2020-05",55
"30060","Chinampa de Gorostiza","202006","2020-06",55
"30060","Chinampa de Gorostiza","202007","2020-07",46
"30060","Chinampa de Gorostiza","202008","2020-08",46
"30060","Chinampa de Gorostiza","202009","2020-09",46
"30060","Chinampa de Gorostiza","202010","2020-10",47
"30061","Las Choapas","201901","2019-01",1851
"30061","Las Choapas","201902","2019-02",1857
"30061","Las Choapas","201903","2019-03",1780
"30061","Las Choapas","201904","2019-04",1690
"30061","Las Choapas","201905","2019-05",1652
"30061","Las Choapas","201906","2019-06",1664
"30061","Las Choapas","201907","2019-07",1754
"30061","Las Choapas","201908","2019-08",1748
"30061","Las Choapas","201909","2019-09",1808
"30061","Las Choapas","201910","2019-10",1797
"30061","Las Choapas","201911","2019-11",1841
"30061","Las Choapas","201912","2019-12",1783
"30061","Las Choapas","202001","2020-01",1736
"30061","Las Choapas","202002","2020-02",1748
"30061","Las Choapas","202003","2020-03",1842
"30061","Las Choapas","202004","2020-04",1785
"30061","Las Choapas","202005","2020-05",1781
"30061","Las Choapas","202006","2020-06",1767
"30061","Las Choapas","202007","2020-07",1808
"30061","Las Choapas","202008","2020-08",1775
"30061","Las Choapas","202009","2020-09",1755
"30061","Las Choapas","202010","2020-10",1743
"30062","Chocamán","201901","2019-01",50
"30062","Chocamán","201902","2019-02",49
"30062","Chocamán","201903","2019-03",53
"30062","Chocamán","201904","2019-04",55
"30062","Chocamán","201905","2019-05",55
"30062","Chocamán","201906","2019-06",52
"30062","Chocamán","201907","2019-07",50
"30062","Chocamán","201908","2019-08",54
"30062","Chocamán","201909","2019-09",56
"30062","Chocamán","201910","2019-10",58
"30062","Chocamán","201911","2019-11",58
"30062","Chocamán","201912","2019-12",52
"30062","Chocamán","202001","2020-01",52
"30062","Chocamán","202002","2020-02",51
"30062","Chocamán","202003","2020-03",53
"30062","Chocamán","202004","2020-04",45
"30062","Chocamán","202005","2020-05",34
"30062","Chocamán","202006","2020-06",71
"30062","Chocamán","202007","2020-07",117
"30062","Chocamán","202008","2020-08",120
"30062","Chocamán","202009","2020-09",69
"30062","Chocamán","202010","2020-10",110
"30063","Chontla","201901","2019-01",24
"30063","Chontla","201902","2019-02",23
"30063","Chontla","201903","2019-03",23
"30063","Chontla","201904","2019-04",22
"30063","Chontla","201905","2019-05",22
"30063","Chontla","201906","2019-06",22
"30063","Chontla","201907","2019-07",22
"30063","Chontla","201908","2019-08",23
"30063","Chontla","201909","2019-09",24
"30063","Chontla","201910","2019-10",24
"30063","Chontla","201911","2019-11",24
"30063","Chontla","201912","2019-12",25
"30063","Chontla","202001","2020-01",25
"30063","Chontla","202002","2020-02",22
"30063","Chontla","202003","2020-03",24
"30063","Chontla","202004","2020-04",22
"30063","Chontla","202005","2020-05",23
"30063","Chontla","202006","2020-06",23
"30063","Chontla","202007","2020-07",23
"30063","Chontla","202008","2020-08",24
"30063","Chontla","202009","2020-09",23
"30063","Chontla","202010","2020-10",22
"30064","Chumatlán","202007","2020-07",1
"30064","Chumatlán","202008","2020-08",1
"30064","Chumatlán","202009","2020-09",1
"30064","Chumatlán","202010","2020-10",1
"30065","Emiliano Zapata","201901","2019-01",12866
"30065","Emiliano Zapata","201902","2019-02",12529
"30065","Emiliano Zapata","201903","2019-03",12484
"30065","Emiliano Zapata","201904","2019-04",12512
"30065","Emiliano Zapata","201905","2019-05",12535
"30065","Emiliano Zapata","201906","2019-06",12571
"30065","Emiliano Zapata","201907","2019-07",13013
"30065","Emiliano Zapata","201908","2019-08",13440
"30065","Emiliano Zapata","201909","2019-09",13782
"30065","Emiliano Zapata","201910","2019-10",13833
"30065","Emiliano Zapata","201911","2019-11",13969
"30065","Emiliano Zapata","201912","2019-12",13658
"30065","Emiliano Zapata","202001","2020-01",13717
"30065","Emiliano Zapata","202002","2020-02",13668
"30065","Emiliano Zapata","202003","2020-03",13438
"30065","Emiliano Zapata","202004","2020-04",12870
"30065","Emiliano Zapata","202005","2020-05",12744
"30065","Emiliano Zapata","202006","2020-06",12908
"30065","Emiliano Zapata","202007","2020-07",13070
"30065","Emiliano Zapata","202008","2020-08",14054
"30065","Emiliano Zapata","202009","2020-09",14426
"30065","Emiliano Zapata","202010","2020-10",14939
"30066","Espinal","201901","2019-01",26
"30066","Espinal","201902","2019-02",25
"30066","Espinal","201903","2019-03",22
"30066","Espinal","201904","2019-04",24
"30066","Espinal","201905","2019-05",29
"30066","Espinal","201906","2019-06",29
"30066","Espinal","201907","2019-07",34
"30066","Espinal","201908","2019-08",34
"30066","Espinal","201909","2019-09",36
"30066","Espinal","201910","2019-10",28
"30066","Espinal","201911","2019-11",27
"30066","Espinal","201912","2019-12",27
"30066","Espinal","202001","2020-01",28
"30066","Espinal","202002","2020-02",29
"30066","Espinal","202003","2020-03",41
"30066","Espinal","202004","2020-04",34
"30066","Espinal","202005","2020-05",29
"30066","Espinal","202006","2020-06",27
"30066","Espinal","202007","2020-07",31
"30066","Espinal","202008","2020-08",34
"30066","Espinal","202009","2020-09",35
"30066","Espinal","202010","2020-10",29
"30067","Filomeno Mata","201901","2019-01",0
"30067","Filomeno Mata","201902","2019-02",0
"30067","Filomeno Mata","201903","2019-03",0
"30067","Filomeno Mata","201904","2019-04",0
"30067","Filomeno Mata","201905","2019-05",0
"30067","Filomeno Mata","201906","2019-06",0
"30067","Filomeno Mata","201907","2019-07",0
"30067","Filomeno Mata","201908","2019-08",0
"30067","Filomeno Mata","201909","2019-09",0
"30067","Filomeno Mata","201910","2019-10",0
"30067","Filomeno Mata","201911","2019-11",0
"30067","Filomeno Mata","201912","2019-12",0
"30067","Filomeno Mata","202001","2020-01",0
"30067","Filomeno Mata","202002","2020-02",0
"30067","Filomeno Mata","202003","2020-03",0
"30067","Filomeno Mata","202004","2020-04",0
"30067","Filomeno Mata","202005","2020-05",0
"30067","Filomeno Mata","202006","2020-06",0
"30067","Filomeno Mata","202007","2020-07",0
"30067","Filomeno Mata","202008","2020-08",0
"30067","Filomeno Mata","202009","2020-09",0
"30067","Filomeno Mata","202010","2020-10",0
"30068","Fortín","201901","2019-01",5598
"30068","Fortín","201902","2019-02",5589
"30068","Fortín","201903","2019-03",5568
"30068","Fortín","201904","2019-04",5623
"30068","Fortín","201905","2019-05",5604
"30068","Fortín","201906","2019-06",5624
"30068","Fortín","201907","2019-07",5510
"30068","Fortín","201908","2019-08",5558
"30068","Fortín","201909","2019-09",5570
"30068","Fortín","201910","2019-10",5555
"30068","Fortín","201911","2019-11",5674
"30068","Fortín","201912","2019-12",5676
"30068","Fortín","202001","2020-01",5667
"30068","Fortín","202002","2020-02",5659
"30068","Fortín","202003","2020-03",5647
"30068","Fortín","202004","2020-04",5509
"30068","Fortín","202005","2020-05",5477
"30068","Fortín","202006","2020-06",5533
"30068","Fortín","202007","2020-07",5495
"30068","Fortín","202008","2020-08",5407
"30068","Fortín","202009","2020-09",5379
"30068","Fortín","202010","2020-10",5361
"30069","Gutiérrez Zamora","201901","2019-01",806
"30069","Gutiérrez Zamora","201902","2019-02",800
"30069","Gutiérrez Zamora","201903","2019-03",802
"30069","Gutiérrez Zamora","201904","2019-04",802
"30069","Gutiérrez Zamora","201905","2019-05",797
"30069","Gutiérrez Zamora","201906","2019-06",797
"30069","Gutiérrez Zamora","201907","2019-07",780
"30069","Gutiérrez Zamora","201908","2019-08",770
"30069","Gutiérrez Zamora","201909","2019-09",796
"30069","Gutiérrez Zamora","201910","2019-10",829
"30069","Gutiérrez Zamora","201911","2019-11",838
"30069","Gutiérrez Zamora","201912","2019-12",798
"30069","Gutiérrez Zamora","202001","2020-01",802
"30069","Gutiérrez Zamora","202002","2020-02",822
"30069","Gutiérrez Zamora","202003","2020-03",814
"30069","Gutiérrez Zamora","202004","2020-04",801
"30069","Gutiérrez Zamora","202005","2020-05",795
"30069","Gutiérrez Zamora","202006","2020-06",783
"30069","Gutiérrez Zamora","202007","2020-07",781
"30069","Gutiérrez Zamora","202008","2020-08",779
"30069","Gutiérrez Zamora","202009","2020-09",794
"30069","Gutiérrez Zamora","202010","2020-10",789
"30070","Hidalgotitlán","201901","2019-01",9
"30070","Hidalgotitlán","201902","2019-02",9
"30070","Hidalgotitlán","201903","2019-03",10
"30070","Hidalgotitlán","201904","2019-04",7
"30070","Hidalgotitlán","201905","2019-05",13
"30070","Hidalgotitlán","201906","2019-06",12
"30070","Hidalgotitlán","201907","2019-07",13
"30070","Hidalgotitlán","201908","2019-08",11
"30070","Hidalgotitlán","201909","2019-09",11
"30070","Hidalgotitlán","201910","2019-10",11
"30070","Hidalgotitlán","201911","2019-11",15
"30070","Hidalgotitlán","201912","2019-12",7
"30070","Hidalgotitlán","202001","2020-01",10
"30070","Hidalgotitlán","202002","2020-02",10
"30070","Hidalgotitlán","202003","2020-03",28
"30070","Hidalgotitlán","202004","2020-04",28
"30070","Hidalgotitlán","202005","2020-05",30
"30070","Hidalgotitlán","202006","2020-06",31
"30070","Hidalgotitlán","202007","2020-07",32
"30070","Hidalgotitlán","202008","2020-08",25
"30070","Hidalgotitlán","202009","2020-09",23
"30070","Hidalgotitlán","202010","2020-10",34
"30071","Huatusco","201901","2019-01",1935
"30071","Huatusco","201902","2019-02",1940
"30071","Huatusco","201903","2019-03",1917
"30071","Huatusco","201904","2019-04",1911
"30071","Huatusco","201905","2019-05",1881
"30071","Huatusco","201906","2019-06",1879
"30071","Huatusco","201907","2019-07",1881
"30071","Huatusco","201908","2019-08",1885
"30071","Huatusco","201909","2019-09",1877
"30071","Huatusco","201910","2019-10",1874
"30071","Huatusco","201911","2019-11",1911
"30071","Huatusco","201912","2019-12",1916
"30071","Huatusco","202001","2020-01",1885
"30071","Huatusco","202002","2020-02",1892
"30071","Huatusco","202003","2020-03",1897
"30071","Huatusco","202004","2020-04",1883
"30071","Huatusco","202005","2020-05",1877
"30071","Huatusco","202006","2020-06",1887
"30071","Huatusco","202007","2020-07",1898
"30071","Huatusco","202008","2020-08",1901
"30071","Huatusco","202009","2020-09",1924
"30071","Huatusco","202010","2020-10",1971
"30072","Huayacocotla","201901","2019-01",101
"30072","Huayacocotla","201902","2019-02",102
"30072","Huayacocotla","201903","2019-03",83
"30072","Huayacocotla","201904","2019-04",85
"30072","Huayacocotla","201905","2019-05",79
"30072","Huayacocotla","201906","2019-06",92
"30072","Huayacocotla","201907","2019-07",109
"30072","Huayacocotla","201908","2019-08",111
"30072","Huayacocotla","201909","2019-09",113
"30072","Huayacocotla","201910","2019-10",93
"30072","Huayacocotla","201911","2019-11",95
"30072","Huayacocotla","201912","2019-12",92
"30072","Huayacocotla","202001","2020-01",92
"30072","Huayacocotla","202002","2020-02",112
"30072","Huayacocotla","202003","2020-03",105
"30072","Huayacocotla","202004","2020-04",93
"30072","Huayacocotla","202005","2020-05",86
"30072","Huayacocotla","202006","2020-06",74
"30072","Huayacocotla","202007","2020-07",76
"30072","Huayacocotla","202008","2020-08",76
"30072","Huayacocotla","202009","2020-09",74
"30072","Huayacocotla","202010","2020-10",77
"30073","Hueyapan de Ocampo","201901","2019-01",3358
"30073","Hueyapan de Ocampo","201902","2019-02",3364
"30073","Hueyapan de Ocampo","201903","2019-03",3424
"30073","Hueyapan de Ocampo","201904","2019-04",3365
"30073","Hueyapan de Ocampo","201905","2019-05",3267
"30073","Hueyapan de Ocampo","201906","2019-06",1977
"30073","Hueyapan de Ocampo","201907","2019-07",1757
"30073","Hueyapan de Ocampo","201908","2019-08",1935
"30073","Hueyapan de Ocampo","201909","2019-09",1818
"30073","Hueyapan de Ocampo","201910","2019-10",1990
"30073","Hueyapan de Ocampo","201911","2019-11",2940
"30073","Hueyapan de Ocampo","201912","2019-12",3374
"30073","Hueyapan de Ocampo","202001","2020-01",3522
"30073","Hueyapan de Ocampo","202002","2020-02",3411
"30073","Hueyapan de Ocampo","202003","2020-03",3454
"30073","Hueyapan de Ocampo","202004","2020-04",3479
"30073","Hueyapan de Ocampo","202005","2020-05",2023
"30073","Hueyapan de Ocampo","202006","2020-06",1761
"30073","Hueyapan de Ocampo","202007","2020-07",1491
"30073","Hueyapan de Ocampo","202008","2020-08",1747
"30073","Hueyapan de Ocampo","202009","2020-09",1792
"30073","Hueyapan de Ocampo","202010","2020-10",1832
"30074","Huiloapan de Cuauhtémoc","201901","2019-01",1261
"30074","Huiloapan de Cuauhtémoc","201902","2019-02",1268
"30074","Huiloapan de Cuauhtémoc","201903","2019-03",1271
"30074","Huiloapan de Cuauhtémoc","201904","2019-04",1207
"30074","Huiloapan de Cuauhtémoc","201905","2019-05",1244
"30074","Huiloapan de Cuauhtémoc","201906","2019-06",1251
"30074","Huiloapan de Cuauhtémoc","201907","2019-07",1239
"30074","Huiloapan de Cuauhtémoc","201908","2019-08",1235
"30074","Huiloapan de Cuauhtémoc","201909","2019-09",1232
"30074","Huiloapan de Cuauhtémoc","201910","2019-10",1234
"30074","Huiloapan de Cuauhtémoc","201911","2019-11",1254
"30074","Huiloapan de Cuauhtémoc","201912","2019-12",1254
"30074","Huiloapan de Cuauhtémoc","202001","2020-01",1239
"30074","Huiloapan de Cuauhtémoc","202002","2020-02",1286
"30074","Huiloapan de Cuauhtémoc","202003","2020-03",1292
"30074","Huiloapan de Cuauhtémoc","202004","2020-04",1286
"30074","Huiloapan de Cuauhtémoc","202005","2020-05",1305
"30074","Huiloapan de Cuauhtémoc","202006","2020-06",1356
"30074","Huiloapan de Cuauhtémoc","202007","2020-07",1403
"30074","Huiloapan de Cuauhtémoc","202008","2020-08",1354
"30074","Huiloapan de Cuauhtémoc","202009","2020-09",1351
"30074","Huiloapan de Cuauhtémoc","202010","2020-10",1374
"30075","Ignacio de la Llave","201901","2019-01",41
"30075","Ignacio de la Llave","201902","2019-02",45
"30075","Ignacio de la Llave","201903","2019-03",45
"30075","Ignacio de la Llave","201904","2019-04",49
"30075","Ignacio de la Llave","201905","2019-05",49
"30075","Ignacio de la Llave","201906","2019-06",46
"30075","Ignacio de la Llave","201907","2019-07",40
"30075","Ignacio de la Llave","201908","2019-08",29
"30075","Ignacio de la Llave","201909","2019-09",38
"30075","Ignacio de la Llave","201910","2019-10",43
"30075","Ignacio de la Llave","201911","2019-11",45
"30075","Ignacio de la Llave","201912","2019-12",46
"30075","Ignacio de la Llave","202001","2020-01",42
"30075","Ignacio de la Llave","202002","2020-02",37
"30075","Ignacio de la Llave","202003","2020-03",35
"30075","Ignacio de la Llave","202004","2020-04",35
"30075","Ignacio de la Llave","202005","2020-05",36
"30075","Ignacio de la Llave","202006","2020-06",34
"30075","Ignacio de la Llave","202007","2020-07",45
"30075","Ignacio de la Llave","202008","2020-08",48
"30075","Ignacio de la Llave","202009","2020-09",50
"30075","Ignacio de la Llave","202010","2020-10",52
"30077","Isla","201901","2019-01",1934
"30077","Isla","201902","2019-02",1925
"30077","Isla","201903","2019-03",1871
"30077","Isla","201904","2019-04",1861
"30077","Isla","201905","2019-05",1899
"30077","Isla","201906","2019-06",1917
"30077","Isla","201907","2019-07",1825
"30077","Isla","201908","2019-08",1819
"30077","Isla","201909","2019-09",1807
"30077","Isla","201910","2019-10",1852
"30077","Isla","201911","2019-11",1864
"30077","Isla","201912","2019-12",1850
"30077","Isla","202001","2020-01",1787
"30077","Isla","202002","2020-02",1805
"30077","Isla","202003","2020-03",1814
"30077","Isla","202004","2020-04",1823
"30077","Isla","202005","2020-05",1834
"30077","Isla","202006","2020-06",1838
"30077","Isla","202007","2020-07",1787
"30077","Isla","202008","2020-08",1784
"30077","Isla","202009","2020-09",1843
"30077","Isla","202010","2020-10",1819
"30078","Ixcatepec","201901","2019-01",0
"30078","Ixcatepec","201902","2019-02",0
"30078","Ixcatepec","201903","2019-03",0
"30078","Ixcatepec","201904","2019-04",0
"30078","Ixcatepec","201905","2019-05",0
"30078","Ixcatepec","201906","2019-06",0
"30078","Ixcatepec","201907","2019-07",1
"30078","Ixcatepec","201908","2019-08",1
"30078","Ixcatepec","201909","2019-09",1
"30078","Ixcatepec","201910","2019-10",1
"30078","Ixcatepec","201911","2019-11",1
"30078","Ixcatepec","201912","2019-12",1
"30078","Ixcatepec","202001","2020-01",1
"30078","Ixcatepec","202002","2020-02",4
"30078","Ixcatepec","202003","2020-03",7
"30078","Ixcatepec","202004","2020-04",7
"30078","Ixcatepec","202005","2020-05",7
"30078","Ixcatepec","202006","2020-06",6
"30078","Ixcatepec","202007","2020-07",7
"30078","Ixcatepec","202008","2020-08",7
"30078","Ixcatepec","202009","2020-09",7
"30078","Ixcatepec","202010","2020-10",7
"30080","Ixhuatlán del Café","201901","2019-01",180
"30080","Ixhuatlán del Café","201902","2019-02",177
"30080","Ixhuatlán del Café","201903","2019-03",172
"30080","Ixhuatlán del Café","201904","2019-04",147
"30080","Ixhuatlán del Café","201905","2019-05",149
"30080","Ixhuatlán del Café","201906","2019-06",143
"30080","Ixhuatlán del Café","201907","2019-07",144
"30080","Ixhuatlán del Café","201908","2019-08",150
"30080","Ixhuatlán del Café","201909","2019-09",152
"30080","Ixhuatlán del Café","201910","2019-10",158
"30080","Ixhuatlán del Café","201911","2019-11",179
"30080","Ixhuatlán del Café","201912","2019-12",188
"30080","Ixhuatlán del Café","202001","2020-01",198
"30080","Ixhuatlán del Café","202002","2020-02",187
"30080","Ixhuatlán del Café","202003","2020-03",183
"30080","Ixhuatlán del Café","202004","2020-04",180
"30080","Ixhuatlán del Café","202005","2020-05",136
"30080","Ixhuatlán del Café","202006","2020-06",142
"30080","Ixhuatlán del Café","202007","2020-07",138
"30080","Ixhuatlán del Café","202008","2020-08",135
"30080","Ixhuatlán del Café","202009","2020-09",126
"30080","Ixhuatlán del Café","202010","2020-10",145
"30081","Ixhuatlancillo","201901","2019-01",152
"30081","Ixhuatlancillo","201902","2019-02",151
"30081","Ixhuatlancillo","201903","2019-03",167
"30081","Ixhuatlancillo","201904","2019-04",165
"30081","Ixhuatlancillo","201905","2019-05",178
"30081","Ixhuatlancillo","201906","2019-06",196
"30081","Ixhuatlancillo","201907","2019-07",196
"30081","Ixhuatlancillo","201908","2019-08",188
"30081","Ixhuatlancillo","201909","2019-09",184
"30081","Ixhuatlancillo","201910","2019-10",165
"30081","Ixhuatlancillo","201911","2019-11",170
"30081","Ixhuatlancillo","201912","2019-12",162
"30081","Ixhuatlancillo","202001","2020-01",171
"30081","Ixhuatlancillo","202002","2020-02",176
"30081","Ixhuatlancillo","202003","2020-03",176
"30081","Ixhuatlancillo","202004","2020-04",156
"30081","Ixhuatlancillo","202005","2020-05",153
"30081","Ixhuatlancillo","202006","2020-06",148
"30081","Ixhuatlancillo","202007","2020-07",162
"30081","Ixhuatlancillo","202008","2020-08",176
"30081","Ixhuatlancillo","202009","2020-09",192
"30081","Ixhuatlancillo","202010","2020-10",203
"30082","Ixhuatlán del Sureste","201901","2019-01",347
"30082","Ixhuatlán del Sureste","201902","2019-02",351
"30082","Ixhuatlán del Sureste","201903","2019-03",352
"30082","Ixhuatlán del Sureste","201904","2019-04",362
"30082","Ixhuatlán del Sureste","201905","2019-05",349
"30082","Ixhuatlán del Sureste","201906","2019-06",342
"30082","Ixhuatlán del Sureste","201907","2019-07",342
"30082","Ixhuatlán del Sureste","201908","2019-08",361
"30082","Ixhuatlán del Sureste","201909","2019-09",358
"30082","Ixhuatlán del Sureste","201910","2019-10",342
"30082","Ixhuatlán del Sureste","201911","2019-11",316
"30082","Ixhuatlán del Sureste","201912","2019-12",353
"30082","Ixhuatlán del Sureste","202001","2020-01",345
"30082","Ixhuatlán del Sureste","202002","2020-02",362
"30082","Ixhuatlán del Sureste","202003","2020-03",359
"30082","Ixhuatlán del Sureste","202004","2020-04",358
"30082","Ixhuatlán del Sureste","202005","2020-05",359
"30082","Ixhuatlán del Sureste","202006","2020-06",366
"30082","Ixhuatlán del Sureste","202007","2020-07",363
"30082","Ixhuatlán del Sureste","202008","2020-08",358
"30082","Ixhuatlán del Sureste","202009","2020-09",362
"30082","Ixhuatlán del Sureste","202010","2020-10",369
"30083","Ixhuatlán de Madero","201901","2019-01",43
"30083","Ixhuatlán de Madero","201902","2019-02",51
"30083","Ixhuatlán de Madero","201903","2019-03",40
"30083","Ixhuatlán de Madero","201904","2019-04",42
"30083","Ixhuatlán de Madero","201905","2019-05",41
"30083","Ixhuatlán de Madero","201906","2019-06",44
"30083","Ixhuatlán de Madero","201907","2019-07",53
"30083","Ixhuatlán de Madero","201908","2019-08",32
"30083","Ixhuatlán de Madero","201909","2019-09",43
"30083","Ixhuatlán de Madero","201910","2019-10",42
"30083","Ixhuatlán de Madero","201911","2019-11",42
"30083","Ixhuatlán de Madero","201912","2019-12",36
"30083","Ixhuatlán de Madero","202001","2020-01",70
"30083","Ixhuatlán de Madero","202002","2020-02",71
"30083","Ixhuatlán de Madero","202003","2020-03",79
"30083","Ixhuatlán de Madero","202004","2020-04",74
"30083","Ixhuatlán de Madero","202005","2020-05",55
"30083","Ixhuatlán de Madero","202006","2020-06",61
"30083","Ixhuatlán de Madero","202007","2020-07",66
"30083","Ixhuatlán de Madero","202008","2020-08",63
"30083","Ixhuatlán de Madero","202009","2020-09",65
"30083","Ixhuatlán de Madero","202010","2020-10",65
"30084","Ixmatlahuacan","201901","2019-01",43
"30084","Ixmatlahuacan","201902","2019-02",44
"30084","Ixmatlahuacan","201903","2019-03",54
"30084","Ixmatlahuacan","201904","2019-04",49
"30084","Ixmatlahuacan","201905","2019-05",52
"30084","Ixmatlahuacan","201906","2019-06",54
"30084","Ixmatlahuacan","201907","2019-07",52
"30084","Ixmatlahuacan","201908","2019-08",50
"30084","Ixmatlahuacan","201909","2019-09",53
"30084","Ixmatlahuacan","201910","2019-10",54
"30084","Ixmatlahuacan","201911","2019-11",70
"30084","Ixmatlahuacan","201912","2019-12",67
"30084","Ixmatlahuacan","202001","2020-01",60
"30084","Ixmatlahuacan","202002","2020-02",84
"30084","Ixmatlahuacan","202003","2020-03",52
"30084","Ixmatlahuacan","202004","2020-04",51
"30084","Ixmatlahuacan","202005","2020-05",36
"30084","Ixmatlahuacan","202006","2020-06",36
"30084","Ixmatlahuacan","202007","2020-07",37
"30084","Ixmatlahuacan","202008","2020-08",37
"30084","Ixmatlahuacan","202009","2020-09",42
"30084","Ixmatlahuacan","202010","2020-10",42
"30085","Ixtaczoquitlán","201901","2019-01",11908
"30085","Ixtaczoquitlán","201902","2019-02",11943
"30085","Ixtaczoquitlán","201903","2019-03",11880
"30085","Ixtaczoquitlán","201904","2019-04",11991
"30085","Ixtaczoquitlán","201905","2019-05",11805
"30085","Ixtaczoquitlán","201906","2019-06",11678
"30085","Ixtaczoquitlán","201907","2019-07",11540
"30085","Ixtaczoquitlán","201908","2019-08",11307
"30085","Ixtaczoquitlán","201909","2019-09",11501
"30085","Ixtaczoquitlán","201910","2019-10",11708
"30085","Ixtaczoquitlán","201911","2019-11",11750
"30085","Ixtaczoquitlán","201912","2019-12",11797
"30085","Ixtaczoquitlán","202001","2020-01",11874
"30085","Ixtaczoquitlán","202002","2020-02",12037
"30085","Ixtaczoquitlán","202003","2020-03",12011
"30085","Ixtaczoquitlán","202004","2020-04",11452
"30085","Ixtaczoquitlán","202005","2020-05",11344
"30085","Ixtaczoquitlán","202006","2020-06",11241
"30085","Ixtaczoquitlán","202007","2020-07",11199
"30085","Ixtaczoquitlán","202008","2020-08",11248
"30085","Ixtaczoquitlán","202009","2020-09",11276
"30085","Ixtaczoquitlán","202010","2020-10",11372
"30086","Jalacingo","201901","2019-01",1295
"30086","Jalacingo","201902","2019-02",1279
"30086","Jalacingo","201903","2019-03",1290
"30086","Jalacingo","201904","2019-04",1307
"30086","Jalacingo","201905","2019-05",1296
"30086","Jalacingo","201906","2019-06",1290
"30086","Jalacingo","201907","2019-07",1293
"30086","Jalacingo","201908","2019-08",1301
"30086","Jalacingo","201909","2019-09",1336
"30086","Jalacingo","201910","2019-10",1380
"30086","Jalacingo","201911","2019-11",1408
"30086","Jalacingo","201912","2019-12",1384
"30086","Jalacingo","202001","2020-01",1317
"30086","Jalacingo","202002","2020-02",1293
"30086","Jalacingo","202003","2020-03",1285
"30086","Jalacingo","202004","2020-04",1246
"30086","Jalacingo","202005","2020-05",1200
"30086","Jalacingo","202006","2020-06",1113
"30086","Jalacingo","202007","2020-07",1092
"30086","Jalacingo","202008","2020-08",1057
"30086","Jalacingo","202009","2020-09",1103
"30086","Jalacingo","202010","2020-10",1081
"30087","Xalapa","201901","2019-01",153901
"30087","Xalapa","201902","2019-02",154406
"30087","Xalapa","201903","2019-03",155595
"30087","Xalapa","201904","2019-04",157109
"30087","Xalapa","201905","2019-05",157531
"30087","Xalapa","201906","2019-06",158799
"30087","Xalapa","201907","2019-07",157881
"30087","Xalapa","201908","2019-08",158123
"30087","Xalapa","201909","2019-09",159800
"30087","Xalapa","201910","2019-10",161062
"30087","Xalapa","201911","2019-11",161411
"30087","Xalapa","201912","2019-12",158939
"30087","Xalapa","202001","2020-01",158182
"30087","Xalapa","202002","2020-02",158786
"30087","Xalapa","202003","2020-03",157817
"30087","Xalapa","202004","2020-04",156874
"30087","Xalapa","202005","2020-05",156847
"30087","Xalapa","202006","2020-06",156990
"30087","Xalapa","202007","2020-07",156975
"30087","Xalapa","202008","2020-08",156896
"30087","Xalapa","202009","2020-09",156821
"30087","Xalapa","202010","2020-10",158578
"30088","Jalcomulco","201901","2019-01",36
"30088","Jalcomulco","201902","2019-02",33
"30088","Jalcomulco","201903","2019-03",30
"30088","Jalcomulco","201904","2019-04",35
"30088","Jalcomulco","201905","2019-05",37
"30088","Jalcomulco","201906","2019-06",40
"30088","Jalcomulco","201907","2019-07",32
